zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient,lat,long,Urban_Rural
7503,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.897548,-74.154121,Urban
7504,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.912548,-74.141615,Urban
7505,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.916327,-74.171643,Urban
7506,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.956957,-74.158561,Urban
7508,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.955074,-74.183638,Urban
7512,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.903415,-74.219779,Urban
7513,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.906182,-74.148686,Urban
7514,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.926992,-74.143838,Urban
7522,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.924959,-74.179096,Urban
7524,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.931711,-74.15687,Urban
7601,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.889398,-74.045698,Urban
7603,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.874287,-74.029735,Urban
7604,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.862751,-74.075182,Urban
7605,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.863391,-73.988471,Urban
7606,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.858477,-74.048473,Urban
7607,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.902885,-74.063457,Urban
7608,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.852997,-74.060355,Urban
7620,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.968725,-73.916999,Urban
7621,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.922334,-73.998001,Urban
7624,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.97289,-73.960315,Urban
7626,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.939786,-73.958581,Urban
7627,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.954576,-73.956563,Urban
7628,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.945239,-73.992428,Urban
7630,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.97499,-74.023248,Urban
7631,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.891197,-73.972515,Urban
7632,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.889743,-73.942029,Urban
7640,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.991681,-73.980202,Urban
7641,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.961713,-73.997437,Urban
7642,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.007127,-74.045119,Urban
7643,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.844332,-74.036164,Urban
7644,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.877915,-74.0825,Urban
7645,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.054594,-74.047298,Urban
7646,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.934161,-74.019453,Urban
7647,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.006364,-73.942772,Urban
7648,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.992252,-73.950917,Urban
7649,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.956651,-74.032858,Urban
7650,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.847017,-73.997061,Urban
7652,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.947312,-74.070219,Urban
7656,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.036183,-74.044293,Urban
7657,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.829316,-74.01736,Urban
7660,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.854705,-74.019926,Urban
7661,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.927354,-74.039611,Urban
7662,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.910694,-74.082895,Urban
7663,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.902926,-74.094669,Urban
7666,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.890317,-74.011478,Urban
7670,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.918309,-73.950523,Urban
7675,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.003506,-74.001778,Urban
7676,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.988306,-74.064693,Urban
7677,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,41.025977,-74.061061,Urban
7701,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.361667,-74.078076,Urban
7702,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.32645,-74.057373,Urban
7703,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.315784,-74.039773,Urban
7704,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.36194,-74.038775,Urban
7716,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.401088,-74.032978,Urban
7717,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.191418,-74.015105,Urban
7718,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.419871,-74.085174,Urban
7719,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.168908,-74.073226,Urban
7720,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.201604,-74.012056,Urban
7721,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.438095,-74.231391,Urban
7722,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.280968,-74.168903,Urban
7724,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.298625,-74.074178,Urban
7726,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.282353,-74.346564,Urban
7727,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.204403,-74.149231,Urban
7728,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.225793,-74.285785,Urban
7730,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.425495,-74.176063,Urban
7731,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.149537,-74.203987,Urban
7732,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.430468,-73.990424,Urban
7733,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.374964,-74.173849,Urban
7734,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.444151,-74.13681,Urban
7735,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.450109,-74.172274,Urban
7737,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.412472,-74.065304,Urban
7738,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.337907,-74.127066,Urban
7739,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.336952,-74.034535,Urban
7740,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.295372,-73.989899,Urban
7746,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.32349,-74.254572,Urban
7747,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.415326,-74.253906,Urban
7748,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.3963,-74.115274,Urban
7750,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.335895,-73.985608,Urban
7751,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.35965,-74.261462,Urban
7753,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.214893,-74.078907,Urban
7756,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.21182,-74.006944,Urban
7757,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.316313,-74.015897,Urban
7758,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.434236,-74.100665,Urban
7760,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.369551,-74.002368,Urban
7762,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.153409,-74.033732,Urban
7764,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.287904,-74.020019,Urban
7834,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.887246,-74.490462,Urban
7869,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.841691,-74.57833,Urban
7878,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.872446,-74.473754,Urban
7901,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.714923,-74.366372,Urban
7920,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.678994,-74.564115,Urban
7921,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.656019,-74.678657,Urban
7922,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.676393,-74.425027,Urban
7924,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.730394,-74.59258,Urban
7926,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.801262,-74.570122,Urban
7927,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.821862,-74.45429,Urban
7928,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.725986,-74.412612,Urban
7930,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.781196,-74.683945,Urban
7931,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.681427,-74.616525,Urban
7932,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.777242,-74.392943,Urban
7933,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.704225,-74.459488,Urban
7934,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.722624,-74.675589,Urban
7935,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.736004,-74.445887,Urban
7936,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.818553,-74.363742,Urban
7939,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.667382,-74.553908,Urban
7940,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.760175,-74.419181,Urban
7945,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.781948,-74.599501,Urban
7946,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.677709,-74.508538,Urban
7950,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.846026,-74.482314,Urban
7960,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.784201,-74.500025,Urban
7961,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.78062,-74.432741,Urban
7970,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.808084,-74.572929,Urban
7974,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.696919,-74.403853,Urban
7976,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.72806,-74.479344,Urban
7977,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.705188,-74.670075,Urban
7979,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.700638,-74.730119,Urban
7980,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.680423,-74.488915,Urban
7981,66.456,198.48,101.408,16.614,49.62,25.352,99203,21.272,162.584,116.864,5.318,40.646,29.216,99214,40.820383,-74.422418,Urban
8001,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.54788,-75.346384,Urban
8002,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.931978,-75.027557,Urban
8003,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.882703,-74.972036,Urban
8005,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.767727,-74.312588,Urban
8006,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.75276,-74.106156,Urban
8007,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.865825,-75.053823,Urban
8009,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.760656,-74.93286,Urban
8010,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.055173,-74.916925,Urban
8012,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.783815,-75.056068,Urban
8014,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.815906,-75.348335,Urban
8015,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.931531,-74.543763,Urban
8016,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.069522,-74.824196,Urban
8020,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.791562,-75.22414,Urban
8021,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.806194,-75.000151,Urban
8022,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.06759,-74.705741,Urban
8023,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.686699,-75.496274,Urban
8026,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.832872,-74.967175,Urban
8027,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.834582,-75.288914,Urban
8028,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.695863,-75.121415,Urban
8029,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.840937,-75.067211,Urban
8030,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.888896,-75.118078,Urban
8031,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.866356,-75.09467,Urban
8033,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.892421,-75.036651,Urban
8034,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.9061,-75.000375,Urban
8035,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.879127,-75.065918,Urban
8036,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.970569,-74.832209,Urban
8038,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.470004,-75.490291,Urban
8039,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.685628,-75.27737,Urban
8043,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.848539,-74.953498,Urban
8045,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.867114,-75.029746,Urban
8046,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.02795,-74.886984,Urban
8048,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.958855,-74.802478,Urban
8049,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.85439,-75.038544,Urban
8050,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.71275,-74.231,Urban
8051,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.783875,-75.175825,Urban
8052,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.952381,-74.994896,Urban
8053,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.856677,-74.90081,Urban
8054,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.948992,-74.900247,Urban
8055,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.862695,-74.822311,Urban
8056,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.783669,-75.255275,Urban
8057,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.979658,-74.941308,Urban
8059,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.884825,-75.092667,Urban
8060,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.007737,-74.790088,Urban
8061,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.798865,-75.205359,Urban
8062,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.716067,-75.219239,Urban
8063,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.867297,-75.185621,Urban
8065,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.002615,-75.035273,Urban
8066,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.834292,-75.228355,Urban
8067,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.739194,-75.411406,Urban
8069,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.699258,-75.44518,Urban
8070,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.619131,-75.516096,Urban
8071,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.731894,-75.133534,Urban
8072,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.544308,-75.418704,Urban
8073,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.009542,-74.866779,Urban
8074,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.716166,-75.16344,Urban
8075,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.029586,-74.948936,Urban
8077,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,40.000162,-74.991632,Urban
8078,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.853411,-75.075502,Urban
8079,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.542408,-75.431684,Urban
8080,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.757432,-75.121872,Urban
8081,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.732942,-74.976657,Urban
8083,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.841266,-75.028593,Urban
8084,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.828957,-75.015458,Urban
8085,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.761129,-75.32406,Urban
8086,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.854719,-75.198716,Urban
8090,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.799077,-75.150692,Urban
8091,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.807116,-74.924178,Urban
8093,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.864643,-75.137452,Urban
8096,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.826854,-75.126663,Urban
8097,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.813376,-75.150617,Urban
8098,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.639535,-75.329849,Urban
8102,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.952558,-75.120999,Urban
8103,64.368,193.064,98.424,16.092,48.266,24.606,99203,20.448,158.016,113.472,5.112,39.504,28.368,99214,39.935834,-75.113921,Urban
