zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient,lat,long,Urban_Rural
39752,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.522607,-89.150748,Rural
39755,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.607091,-88.963874,Rural
39756,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.756717,-88.741085,Rural
39759,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.437924,-88.825142,Rural
39760,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.464234,-88.705141,Rural
39762,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.452793,-88.795207,Rural
39766,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.587707,-88.312071,Rural
39767,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.475509,-89.448715,Rural
39769,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.321925,-89.017837,Rural
39771,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.606242,-89.275295,Rural
39772,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.295116,-89.304309,Rural
39773,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.647676,-88.690332,Rural
39776,53.504,165.088,82.96,13.376,41.272,20.74,99203,16.256,134.744,96.176,4.064,33.686,24.044,99214,33.780141,-89.040474,Rural
39813,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.423156,-84.684305,Rural
39815,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.73885,-84.490698,Rural
39817,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.943525,-84.602003,Rural
39819,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.788581,-84.634069,Rural
39823,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.336246,-84.946067,Rural
39824,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.495163,-84.925018,Rural
39825,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.930767,-84.740763,Rural
39826,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.820634,-84.348887,Rural
39827,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.94761,-84.210381,Rural
39828,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.808346,-84.224088,Rural
39834,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.894278,-84.43115,Rural
39836,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.666007,-84.868633,Rural
39837,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.152104,-84.677706,Rural
39840,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.780932,-84.764867,Rural
39841,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.292866,-84.685044,Rural
39842,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.760949,-84.437475,Rural
39845,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.951468,-84.892838,Rural
39846,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.562973,-84.745898,Rural
39851,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.619831,-84.992583,Rural
39854,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.869218,-85.052557,Rural
39859,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.987652,-84.812747,Rural
39861,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.13535,-84.987248,Rural
39862,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.459371,-84.517381,Rural
39866,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.559484,-84.594397,Rural
39867,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.828416,-84.927893,Rural
39870,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.322028,-84.414137,Rural
39877,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.915159,-84.511576,Rural
39885,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.717425,-84.351063,Rural
39886,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,31.745736,-84.621515,Rural
39897,55.192,169.736,85.456,13.798,42.434,21.364,99203,16.8,138.36,98.792,4.2,34.59,24.698,99214,30.911205,-84.329813,Rural
40003,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.276689,-85.043822,Rural
40004,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.803188,-85.465955,Rural
40006,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.596216,-85.333041,Rural
40007,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.458345,-84.99915,Rural
40008,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.908948,-85.275003,Rural
40009,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.470226,-85.107358,Rural
40010,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.372519,-85.459505,Rural
40011,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.527667,-85.170096,Rural
40012,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.900841,-85.191982,Rural
40013,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.934851,-85.458027,Rural
40014,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.340259,-85.429678,Rural
40019,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.380651,-85.164331,Rural
40020,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.934784,-85.387416,Rural
40022,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.153418,-85.354984,Rural
40023,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.174143,-85.432342,Rural
40025,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.299699,-85.648691,Rural
40026,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.431156,-85.532639,Rural
40031,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.429416,-85.400814,Rural
40033,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.544124,-85.225553,Rural
40036,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.415891,-84.982447,Rural
40037,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.660663,-85.41754,Rural
40040,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.777043,-85.069286,Rural
40041,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.255905,-85.664161,Rural
40045,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.687495,-85.358885,Rural
40046,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.023931,-85.169791,Rural
40047,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.039402,-85.555239,Rural
40048,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.84704,-85.470265,Rural
40049,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.663524,-85.395025,Rural
40050,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.446036,-85.186747,Rural
40051,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.677069,-85.551473,Rural
40052,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.604128,-85.487942,Rural
40055,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.495202,-85.326025,Rural
40056,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.303813,-85.490141,Rural
40057,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.394194,-85.042908,Rural
40058,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.432738,-85.170464,Rural
40059,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.358108,-85.593622,Rural
40060,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.542332,-85.466267,Rural
40062,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.605469,-85.441439,Rural
40063,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.570702,-85.342095,Rural
40065,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.2165,-85.206928,Rural
40067,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.222612,-85.369792,Rural
40068,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.395535,-85.274186,Rural
40069,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.723856,-85.207678,Rural
40070,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.468642,-85.232149,Rural
40071,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.042957,-85.37878,Rural
40075,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.568134,-85.11267,Rural
40076,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.113729,-85.086124,Rural
40077,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.495455,-85.444636,Rural
40078,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.831112,-85.144773,Rural
40104,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.085529,-86.33285,Rural
40107,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.725327,-85.598827,Rural
40108,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.969937,-86.172853,Rural
40109,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.064495,-85.750373,Rural
40110,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.932836,-85.658363,Rural
40111,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.774696,-86.62906,Rural
40115,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.727892,-86.228337,Rural
40117,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.896583,-86.124289,Rural
40118,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.097497,-85.751202,Rural
40119,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.608198,-86.553158,Rural
40121,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.952624,-85.924406,Rural
40140,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.763133,-86.353952,Rural
40142,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.893218,-86.204086,Rural
40143,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.781355,-86.509757,Rural
40144,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.74009,-86.368271,Rural
40145,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.640459,-86.314394,Rural
40146,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.849377,-86.33084,Rural
40150,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.88023,-85.713277,Rural
40152,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.601537,-86.456025,Rural
40155,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.935748,-85.992029,Rural
40157,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.04996,-86.436187,Rural
40160,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.812813,-85.93137,Rural
40161,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.001981,-86.386237,Rural
40162,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.756799,-86.059932,Rural
40165,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.973087,-85.672012,Rural
40170,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.963833,-86.509001,Rural
40171,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.965455,-86.465352,Rural
40175,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.819003,-86.089891,Rural
40176,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.918739,-86.333203,Rural
40177,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.006773,-85.921532,Rural
40178,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.659592,-86.412555,Rural
40202,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.256783,-85.754048,Rural
40203,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.252697,-85.765167,Rural
40204,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.239913,-85.721591,Rural
40205,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.223001,-85.683261,Rural
40206,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.260083,-85.704721,Rural
40207,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.266454,-85.656675,Rural
40208,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.221122,-85.767591,Rural
40209,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.189888,-85.748301,Rural
40210,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.23153,-85.786206,Rural
40211,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.236254,-85.823836,Rural
40212,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.271962,-85.799332,Rural
40213,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.177589,-85.719409,Rural
40214,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.151772,-85.780765,Rural
40215,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.190476,-85.785734,Rural
40216,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.189915,-85.840331,Rural
40217,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.216712,-85.737515,Rural
40218,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.189321,-85.654311,Rural
40219,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.137909,-85.692693,Rural
40220,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.216488,-85.617812,Rural
40222,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.271765,-85.619448,Rural
40223,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.258349,-85.539878,Rural
40228,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.134078,-85.626299,Rural
40229,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.089498,-85.653882,Rural
40231,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.195065,-85.69492,Rural
40241,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.299974,-85.575689,Rural
40242,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.277471,-85.590514,Rural
40243,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.241801,-85.536121,Rural
40245,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.267088,-85.446242,Rural
40258,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.14627,-85.877927,Rural
40272,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.078458,-85.853119,Rural
40280,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.247636,-85.688309,Rural
40291,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.130795,-85.583674,Rural
40299,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.151687,-85.517172,Rural
40310,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.749341,-84.764605,Rural
40311,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.332047,-83.997108,Rural
40312,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.854688,-83.93971,Rural
40313,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.146989,-83.376611,Rural
40316,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.941684,-83.540062,Rural
40322,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.938706,-83.634947,Rural
40324,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.24538,-84.550241,Rural
40328,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.603953,-85.067062,Rural
40330,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.787723,-84.888056,Rural
40334,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.013489,-83.762317,Rural
40337,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.942343,-83.854645,Rural
40339,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.944094,-84.638897,Rural
40342,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.995815,-84.979522,Rural
40346,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.987118,-83.743879,Rural
40347,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.158286,-84.728351,Rural
40348,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.288717,-84.129361,Rural
40350,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.304672,-83.873854,Rural
40351,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.204798,-83.415533,Rural
40353,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.064374,-83.948043,Rural
40358,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.060509,-83.675506,Rural
40359,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.491906,-84.802855,Rural
40360,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.155201,-83.789536,Rural
40361,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.208885,-84.227201,Rural
40363,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.514407,-85.009763,Rural
40370,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.403476,-84.525082,Rural
40371,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.103703,-83.580388,Rural
40372,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.911756,-84.888114,Rural
40374,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.222359,-83.88974,Rural
40376,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.77274,-83.690009,Rural
40379,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.301951,-84.687097,Rural
40380,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.815614,-83.792349,Rural
40383,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,38.006622,-84.739332,Rural
40387,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.933577,-83.492267,Rural
40390,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.851165,-84.665677,Rural
40402,54.72,168.416,84.752,13.68,42.104,21.188,99203,16.656,137.344,98.064,4.164,34.336,24.516,99214,37.29185,-83.975762,Rural
